Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4657268338,HZJ1073,NY,PAS,06/05/2019,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0735A,,BK,,,EB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,GR,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8667197270,DF135G,NY,PAS,03/01/2019,14,SUBN,JEEP,T,61090,54580,58717,20201220,109,109,109,365799,T401,D,0930A,,Q,F,136-11,Roosevelt Ave,,0,408,C,,YYYYYYY,,,GY,,2012,,0,03,,,,
4653459800,HUT2091,NY,PAS,02/13/2019,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0151P,,BK,,,NB KINGS HWY @ E 94T,H ST,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8624744003,AU266S,NJ,PAS,01/16/2019,19,TRAC,FRUEH,T,0,40404,40404,88880088,28,28,28,355325,T103,O,1249P,,NY,F,2104,Adam Clayton Powell,,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,CC1,,,,
8691086154,44281ML,NY,COM,01/09/2019,48,SUBN,DODGE,T,44890,16850,32580,20200522,1,1,1,363137,T105,J,0926A,,NY,F,137,W Broadway,,0,408,C,,YYYYYYY,,,WH,,2018,,0,054,,,,
8666108356,63424JM,NY,COM,10/05/2018,14,VAN,INTER,T,34590,10610,10810,88880088,14,14,14,347594,T106,M,1035A,,NY,O,219,W 41st St,,0,408,C,,YYYYYYY,,,BROWN,,1997,,0,26,,,,
8519407961,2703284,IN,PAS,11/12/2018,19,DELV,FRUEH,T,13610,35690,35710,88880088,24,24,24,353015,T103,EE,1125A,,NY,F,2569,Broadway,,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,51,,,,
8735510316,H28LEU,NJ,PAS,06/19/2019,38,SUBN,KIA,T,10910,34250,34270,88880088,10,10,10,356356,T102,X,0211P,,NY,F,231,9th Ave,,0,408,B,,YYYYYY,0900A,0400P,WHITE,,0,,0,99,,,,
8480546712,96674MJ,NY,COM,09/12/2018,14,VAN,ME/BE,T,17630,24890,10210,88880088,13,13,13,368483,T102,N,0223P,,NY,F,165,E 32nd St,,0,408,J3,,YYYYYYY,,,WHITE,,2016,,0,19,,,,
8722216571,GNK7370,NY,PAS,02/20/2019,37,SUBN,FORD,T,61090,17740,37190,20200228,115,115,115,357800,T401,G,0512P,0504P,Q,F,87-03,Roosevelt Ave,,0,408,I4,,YYYYYY,0900A,0700P,WH,,2014,,0,23,,,,
8612215730,HDD5091,NY,PAS,10/04/2018,21,SUBN,JEEP,T,36180,14230,14280,20200131,63,63,63,363502,T302,C,1113A,,K,F,1314,E 31st St,,0,408,D1,,Y,1100A,1230A,BK,,2002,,0,18,,,,
8532575330,HYB6516,NY,PAS,10/12/2018,21,4DSD,CHEVR,T,76530,44330,70930,20200613,75,75,75,366439,T301,W,0830A,,K,F,401,Shepherd Ave,,0,408,D1,,Y  Y,0800A,0930A,GY,,2005,,0,SPCL,,,,
8675975510,JBG6646,NY,PAS,01/19/2019,40,SUBN,NISSA,T,6040,20490,20590,20200826,109,109,109,362164,T401,X,0611A,,Q,O,111-04,14th Rd,,0,408,E5,,YYYYYYY,,,BK,,2015,,0,C,,,,
8672437342,XBHV53,NJ,PAS,03/20/2019,14,VAN,NS/OT,T,34510,10410,10510,88880088,14,14,14,356525,T106,O,1230P,,NY,F,65,W 37th St,,0,408,C,,YYYYYYY,,,YELLO,,0,,0,04,,,,
8658237679,HTN5834,NY,PAS,09/10/2018,71,SUBN,HYUND,T,37472,84440,14630,20190827,63,63,63,351343,T302,N,0900A,,K,F,2055,E 69th St,,0,408,D,,YYYYYYY,,,GY,,2017,,0,T,,,,
8708159944,GXR8568,NY,PAS,01/05/2019,38,SUBN,DODGE,T,5580,11080,11130,20190330,68,68,68,362596,T302,Q,1215P,,K,F,9004,5th Ave,,0,408,I4,,YYYYYY,0830A,0700P,BK,,2015,,0,21,,,,
8643223360,XGCE96,NJ,PAS,08/21/2018,14,DELV,FRUEH,T,17990,24890,10210,88880088,17,17,17,363574,MTTF,F,0506P,,NY,O,135,E 50th St,,0,408,C1,,YYYYYYY,0700A,1200A,WHITE,,0,,0,14,,,,
8660105990,HXB1146,NY,PAS,07/06/2018,38,4DSD,HYUND,T,5280,68730,10080,20200304,68,68,68,358908,T302,D,0209P,,K,F,7022,3rd Ave,,0,408,I4,,Y,0800A,0700P,BL,,2005,,0,22,,,,
8647904631,4G60339,CA,PAS,11/08/2018,21,PICK,CHEVR,T,17110,12110,12210,20180988,9,9,9,367323,T101,G,1135A,,NY,O,532,E 6th St,,0,408,D1,,Y  Y,1100A,1230A,GREY,,0,,0,30,,,,
1456247748,49927MJ,NY,COM,05/31/2019,19,VAN,UD,P,32615,21790,97040,20190930,1,1,406,911170,0406,0000,1100A,,NY,F,14,TRINITY PLACE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
8715574271,BBV3528,NY,PAS,01/14/2019,21,4DSD,HONDA,T,40030,53130,53130,20191021,83,83,83,362209,T301,B,0906A,,K,F,148,Evergreen Ave,,0,408,D1,,Y  Y,0900A,1030A,GY,,2007,,0,11,,,,
8651957129,2028692,IN,PAS,08/20/2018,84,REFG,FRUEH,T,18070,0,0,88880088,18,18,18,363082,MTTF,B,0748A,,NY,I,S,E 54th St,20ft W/of 3rd Ave,0,408,C,,YYYYYYY,,,BLACK,,0,,0,01,,,,
8625778574,AF48825,PA,PAS,11/16/2018,20,DELV,ISUZU,T,15710,0,0,20180088,20,20,20,362564,T103,S,0210P,,NY,I,E,Columbus Ave,20ft N/of W 78th St,0,408,C,,YYYYYYY,,,WHITE,,0,,0,24,,,,
8637597816,JKE2032,PA,PAS,07/20/2018,21,SUBN,ROVER,T,64230,91180,91230,20140888,60,60,60,355147,T302,M,0738A,,K,F,1522,Neptune Ave,,0,408,D1,,Y  Y,0730A,0800A,BLACK,,0,,0,W,,,,
8665509951,PWH9321,GA,PAS,07/24/2018,21,4DSD,ME/BE,T,32420,35680,13820,20190688,47,47,47,364848,T201,G,0943A,,BX,F,3380,Fenton Ave,,0,408,D1,,Y,0930A,1100A,WHITE,,0,,0,15,,,,
8706756165,UVE9702,VA,PAS,12/21/2018,21,SUBN,TOYOT,T,28410,15020,18120,20180088,47,47,47,365311,T201,H,1156A,,BX,O,601,E 226th St,,0,408,D1,,Y,1130A,0100P,WHITE,,0,,0,20,,,,
5103560380,GWR6174,NY,PAS,09/22/2018,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0829A,,QN,,,HORACE HARDING EXPWY,(E/B) @ 108TH ST,0,1111,D,T,,,,BK,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
4651871446,T731878C,NY,OMT,01/02/2019,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0207P,,BX,,,NB SOUNDVIEW AVE @ B,EACH AVE,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8677318100,98591JX,NY,COM,11/09/2018,46,VAN,FRUEH,T,10210,19370,19390,88880088,25,25,25,361037,T103,R,1226P,,NY,F,2231,3rd Ave,,0,408,I3,,YYYYYYY,,,BROWN,,2008,,0,44,,,,
8731118926,XDTJ77,NJ,PAS,05/30/2019,46,VAN,DODGE,T,19470,27790,24890,88880088,25,25,25,362283,T103,Q,0108P,,NY,O,126,E 126th St,,0,408,D,,YYYYYYY,,,WHITE,,0,,0,41,,,,
8747812266,GKW2917,NY,PAS,05/17/2019,21,SUBN,JEEP,T,90580,14780,14830,20191030,61,61,61,362237,T302,N,1022A,,K,F,2413,W 2nd St,,0,408,D1,,Y,0930A,1100A,GY,,2019,,0,N,,,,
8652624744,HHY2700,NY,PAS,10/16/2018,38,SUBN,CHRYS,T,17450,10010,11815,20200911,13,13,13,364902,T102,A,0905A,,NY,O,423,E 23rd St,,0,408,F1,,YYYYYY,0800A,0700P,GY,,2004,,0,99,,,,
5104798884,EHZ9482,NY,PAS,11/29/2018,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1125A,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,BK,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
8658445793,HKM3051,NY,PAS,02/06/2019,37,4DSD,FORD,T,18140,0,0,20200901,103,103,103,364921,T402,G,0120P,0111P,Q,I,N,90th Ave,20ft W/of 161st St,0,408,I3,,YYYYYY,0900A,0700P,MR,,2011,408-1946,0,18,,,,
8571815495,HNA6161,NY,PAS,11/30/2018,50,CONV,FORD,T,0,0,0,20190213,20,20,20,351992,T108,O,0013A,,NY,I,W,Riverside Blvd,0ft S/of W 66th St,0,408,D,,YYYYYYY,,,GY,,2005,,0,01,,,,
8670645531,8155063,NY,DLR,04/01/2019,31,4DSD,ME/BE,T,10810,34850,34870,88880088,18,18,18,363509,T106,J,0151P,,NY,F,918,8th Ave,,0,408,H1,,YYYYYY,0700A,0400P,WHITE,,0,,0,99,,,,
8689284620,EBH1865,NY,PAS,02/19/2019,21,SUBN,HYUND,T,36730,31190,15910,20191009,30,30,30,348515,T103,B,0908A,,NY,O,403,W 148th St,,0,408,D1,,Y Y,0900A,1030A,BK,,2016,,0,Q,,,,
8608764386,GCP7389,NY,PAS,09/29/2018,70,SUBN,TOYOT,T,0,0,0,20180927,49,49,49,368611,T201,P,1235P,,BX,I,W,Cruger Ave,15ft N/of Allerton A,0,408,F1,,YYYYYYY,,,TN,,2005,,0,11,,,,
8716555302,HRH9093,NY,PAS,12/27/2018,37,SUBN,TOYOT,T,37350,12010,31190,20190517,34,34,34,365343,T103,C,0230P,0144P,NY,O,549,W 180th St,,0,408,I3,,YYYYYY,0930A,0700P,BK,,2017,105-8302,0,68,,,,
8513309205,V78KJK,NJ,PAS,09/19/2018,14,4DSD,HONDA,T,36250,24690,10610,88880088,26,26,26,358194,T103,M,0900A,,NY,O,102,W 124th St,,0,408,C,,YYYYYYY,,,GREY,,0,,0,J,,,,
1439473122,83454MH,NY,COM,07/25/2018,46,DELV,FRUEH,P,19170,25390,27790,0,23,23,23,958590,0023,0000,0515P,,,F,80,E 110 ST,,0,408,D,,BBBBBBB,ALL,ALL,BR,0,0,-,0,,,,,
8694034244,2207PRAN,MN,PAS,04/19/2019,47,DELV,FRUEH,T,10810,0,0,88880088,18,18,18,359575,T106,O,1120A,,NY,I,E,8th Ave,15ft S/of W 56th St,0,408,J6,,YYYYYY,0700A,0700P,WHITE,,0,,0,19,,,,
8500444113,HZK4554,NY,PAS,07/26/2018,14,SUBN,ROVER,T,18210,25390,27790,20200411,17,17,17,362606,MTTF,D,0813A,,NY,O,46,E 61st St,,0,408,B,,Y,0800A,0700P,BK,,2018,,0,24,,,,
8724836412,ELX6163,NC,PAS,06/25/2019,21,4DSD,HONDA,T,9540,39595,54580,20190088,109,109,109,366451,T401,K,0931A,,Q,F,132-41,41st Ave,,0,408,D1,,Y,0900A,1030A,SILVE,,0,,0,05,,,,
8673616086,28342ME,NY,COM,09/05/2018,38,VAN,MITSU,T,37290,16740,16890,20191231,110,110,110,363974,T401,K,0908A,,Q,F,81-37,Broadway,,0,408,D1,,Y,0800A,0700P,WH,,2014,,0,14,,,,
1454907484,63659JM,NY,COM,02/27/2019,14,DELV,INTER,P,34450,13610,10610,0,14,14,401,938460,0401,0000,0605A,,,F,138,W 34 ST,,0,408,C,,BBBBBBB,0700A,0700P,BR,0,1997,-,0,,,,,
1439074550,FXP6279,NY,PAS,07/16/2018,20,SDN,HYUND,K,0,9820,0,20190807,50,50,2,160083,0002,0000,0944A,,BX,F,,VAN CORTLANDT GOLF H,BAILEY AVE,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2017,-,0,,,,,
4651151050,HPF777,NY,PAS,12/13/2018,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1105A,,QN,,,EB METROPOLITAN AVE,@ RENTAR PLAZA,0,1180,B,T,,,,RD,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4655808690,HYU7371,NY,PAS,04/18/2019,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0937A,,QN,,,NB 108 ST. 67 RD - 6,4 RD,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8503388339,T522286C,NY,OMT,03/29/2019,13,SUBN,LINCO,T,21090,0,0,20190930,1,1,1,356563,T105,D,1042A,,NY,I,E,Front St,10ft S/of Maiden Ln,0,408,K7,,YYYYYYY,,,BK,,2017,,0,019,,,,
8719058238,80906MA,NY,COM,02/26/2019,69,VAN,FORD,T,10210,17810,17830,20190331,17,17,17,361841,T106,L,0144P,,NY,F,655,3rd Ave,,0,408,H1,,YYYYY,0700A,0700P,WH,,2011,,0,02,,,,
8724951365,24904JZ,NY,COM,01/18/2019,21,VAN,CHEVR,T,59990,16840,16940,88880088,102,102,102,364870,T402,B,0947A,,Q,F,125-26,Queens Blvd,,0,408,D1,,YYYYYY,0930A,1000A,WHITE,,2009,,0,11,,,,
8646688756,38TS68,NY,MOT,08/31/2018,21,MCY,HONDA,T,68930,41930,18630,20190430,77,77,77,361830,T301,A,0840A,,K,F,1152,Pacific St,,0,408,D1,,Y  Y,0830A,1000A,BLUE,,0,,0,19,,,,
8685904419,34433MD,NY,COM,08/22/2018,14,VAN,CHEVR,T,73720,27330,29220,20190831,48,48,48,362219,T201,A,0857A,,BX,O,2515,Webster Ave,,0,408,I4,,YYYYYYY,,,WH,,2013,,0,01,,,,
8729710819,72482ML,NY,COM,03/15/2019,46,VAN,FRUEH,T,10620,8930,47520,88880088,49,49,49,364914,T201,K,0319P,,BX,F,2110,Barnes Ave,,0,408,I4,,YYYYYYY,,,BROWN,,2018,,0,01,,,,
8673448323,11588MK,NY,COM,01/21/2019,14,REFG,NS/OT,T,34570,10610,10810,20190410,14,14,14,363141,T106,M,0710A,,NY,F,264,W 40th St,,0,408,I3,,YYYYY,0700A,0700P,WHITE,,2010,,0,09,,,,
8728660432,AN705P,NJ,PAS,03/11/2019,48,DELV,HIN,T,19090,27790,24890,88880088,23,23,23,361291,T103,L,0846A,,NY,O,105,E 106th St,,0,408,J6,,YYYYYYY,,,WHITE,,0,,0,R,,,,
8712828841,E18AKR,NJ,PAS,05/06/2019,50,4DSD,HYUND,T,0,0,0,88880088,78,78,78,359288,T302,E,1134A,,K,I,S,8th Ave,0ft W/of Berkeley Pl,0,408,C3,,YYYYYYY,,,RED,,0,,0,56,,,,
8707503076,HEK2285,NY,PAS,12/31/2018,21,SUBN,LEXUS,T,46730,58730,85730,20200321,79,79,79,367346,T301,E,0921A,,K,F,173,Halsey St,,0,408,D1,,Y  Y,0900A,1030A,GY,,2012,,0,2B,,,,
8664277928,HXK5666,NY,PAS,09/17/2018,74,4DSD,HYUND,T,54050,37330,26230,20200503,67,67,67,346022,T302,J,0857A,,K,F,5724,Kings Hwy,,0,408,D1,,YYYYYYY,,,BK,,2003,,0,L,,,,
8631478659,77302MK,NY,COM,08/20/2018,19,DELV,FORD,T,57790,0,0,20190531,111,111,111,367327,T401,P,1146A,,Q,I,S,Northern Blvd,50ft W/of Almeda Ave,0,408,C3,,YYYYYYY,,,WH,,2017,,0,43-A,,,,
8690992698,HJZ8287,NY,PAS,02/16/2019,38,SUBN,MITSU,T,37290,15340,8890,20200724,115,115,115,358645,T401,J,0157P,1200P,Q,F,72-24,Broadway,,0,408,I3,,YYYYYY,0800A,0700P,GY,,2016,,0,20,,,,
8641642079,XV971J,NJ,PAS,09/06/2018,38,VAN,FORD,T,25390,0,0,20180088,19,19,19,365905,T103,Q,1250P,,NY,I,E,Madison Ave,30ft S/of E 88th St,0,408,D,,Y,0800A,0700P,WHITE,,0,,0,43,,,,
8616554865,FGY7530,NY,PAS,02/02/2019,70,4DSD,SUBAR,T,22170,0,0,20190106,9,9,9,359606,T101,N,0243P,,NY,I,E,Taras Shevchenko Pl,60ft N/of E 6th St,0,408,C3,,YYYYYYY,,,GY,,2011,,0,K,,,,
8630387853,HUG5240,NY,PAS,02/06/2019,71,4DSD,ME/BE,T,10440,9640,9790,20200103,108,108,108,365848,T401,Q,1111A,,Q,F,41-07,47th Ave,,0,408,J6,,YYYYYYY,,,BK,,2012,,0,38,,,,
8649431380,T644574C,NY,OMT,02/18/2019,20,4DSD,TOYOT,T,11930,53970,86430,20170228,90,90,90,356519,T301,C,0333P,,K,F,66,Ainslie St,,0,408,E2,,YYYYYYY,,,GY,,2014,,0,SPCL,,,,
8664819671,HKT3933,NY,PAS,09/08/2018,14,4DSD,TOYOT,T,14840,0,0,20181016,115,115,115,357765,T401,U,1137A,,Q,I,E,70th St,20ft N/of 35th Rd,0,408,I4,,YYYYYYY,,,GY,,2003,,0,20,,,,
8706629910,4350LS,NJ,PAS,06/01/2019,14,2DSD,CHEVR,T,34210,10410,10510,88880088,13,13,13,367320,T102,G,0406P,,NY,F,6,W 22nd St,,0,408,E2,,YYYYYYY,,,GREEN,,0,,0,03,,,,
8642174043,HWZ7602,NY,PAS,07/05/2018,21,SUBN,AUDI,T,27120,11320,11420,20200226,48,48,48,362213,T201,E,1024A,,BX,F,509,E 182nd St,,0,408,D1,,Y  Y,0930A,1100A,BK,,2005,,0,57,,,,
4657279907,HYA3834,NY,PAS,06/05/2019,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1034A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,RD,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4655513950,GYB1606,NY,PAS,04/12/2019,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,1115A,,BK,,,NB KNAPP ST @ ALLEN,AVE,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4656806766,HZJ9967,NY,PAS,05/22/2019,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,1005A,,QN,,,NB SPRINGFIELD BLVD,@ 109TH AVE,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8633004069,JBX3816,NY,PAS,10/17/2018,20,2DSD,SUBAR,T,9540,0,0,20200708,109,109,109,345063,T740,C,0819A,,Q,I,S,41st Ave,100ft E/of Delong St,0,408,C,,YYYYY,0800A,0600P,GY,,2013,,0,01,,,,
4653406900,JAA1291,NY,PAS,02/12/2019,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0809A,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0,1180,B,T,,,,RD,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1447857331,JHM3015,NY,PAS,05/26/2019,98,SDN,BMW,P,10890,18490,18590,20210421,110,110,110,962234,0110,0000,0826A,,Q,F,92-22,51 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
8652728409,33608MG,NY,COM,02/15/2019,47,REFG,HIN,T,10210,17950,17970,20191031,18,18,18,352995,T106,E,0800A,,NY,F,780,3rd Ave,,0,408,H1,,YYYYYY,0700A,0700P,WH,,2015,,0,14,,,,
4653373474,31486ML,NY,COM,02/11/2019,36,2DSD,SMART,V,0,0,0,0,,0,0,0,,,0215P,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8662342670,GCY6831,NY,PAS,08/25/2018,40,SUBN,TOYOT,T,52590,66790,64790,20190213,103,103,103,366432,T402,R,0110P,,Q,F,146-39,Lakewood Ave,,0,408,J2,,YYYYYYY,,,TN,,2003,,3,E,,,,
4654467476,HNU6778,NY,PAS,03/19/2019,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0949A,,BX,,,WB SEDGWICK AVE @ SA,XON AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8752458817,GUG6390,NY,PAS,06/08/2019,38,4DSD,NISSA,T,31830,5430,5580,20200930,77,77,77,362220,T301,P,0204P,,K,F,387,Dean St,,0,408,I4,,YYYYYY,0800A,0700P,GY,,2017,,0,19,,,,
8632425201,9FB45,MI,PAS,01/16/2019,21,4DSD,INFIN,T,38190,40230,44430,20190788,69,69,69,348493,T302,U,1006A,,K,F,627,E 102nd St,,0,408,D1,,Y,0930A,1100A,GREY,,0,,0,39,,,,
8693475678,FBK3692,NY,PAS,05/02/2019,21,SUBN,SUBAR,T,8390,8690,8790,20200520,114,114,114,367953,T401,D,1136A,,Q,F,36-36,33rd St,,0,408,J6,,Y  Y,1130A,0100P,BK,,2010,,0,31,,,,
8668384636,HUZ1211,NY,PAS,10/18/2018,21,4DSD,HONDA,T,62430,57030,55430,20191105,90,90,90,356501,T301,L,0828A,,K,F,67,Montrose Ave,,0,408,D1,,Y,0800A,0930A,WH,,2018,,0,V,,,,
8707300580,2TJ762,OK,PAS,12/11/2018,84,TRAC,FRUEH,T,10510,34290,34310,88880088,13,13,13,361825,MTTF,C,0715A,,NY,F,776A,6th Ave,,0,408,L2,,YYYYYYY,,,WHITE,,0,,0,28,,,,
4647189880,HFJ2105,NY,PAS,07/18/2018,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1025A,,MN,,,EB E HOUSTON ST. AVE,C - FDR DR,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8713854290,JAM2937,NY,PAS,12/18/2018,38,4DSD,TOYOT,T,18710,10210,10110,20201017,19,19,19,362192,T103,S,0134P,,NY,F,233,E 86th St,,0,408,I3,,YYYYYY,1000A,1000P,GY,,2017,,0,09,,,,
8663023832,JEJ1672,NY,PAS,05/06/2019,14,SUBN,ACURA,T,13610,0,0,20201205,33,33,33,363131,MTTF,H,0301P,,NY,I,E,Broadway,65ft S/of Nagle Ave,0,408,F1,,YYYYYYY,,,GY,,2009,,0,20,,,,
8701791217,R97JNS,NJ,PAS,02/19/2019,20,4DSD,ACURA,T,72420,23420,48720,88880088,50,50,50,365907,T201,N,0215P,,BX,F,3893,Waldo Ave,,0,408,C,,YYYYY,0800A,0600P,BLACK,,0,,0,22,,,,
8649566960,96670MJ,NY,COM,07/17/2018,14,VAN,ME/BE,T,18150,25390,27790,88880088,17,17,17,363516,MTTF,A,0735A,,NY,F,55,E 58th St,,0,408,C,,YYYYYYY,,,WHITE,,2016,,0,01,,,,
8738218707,HHC6532,NY,PAS,04/30/2019,21,SUBN,CHRYS,T,49530,95030,18630,20200621,90,90,90,363466,T301,G,1109A,,K,O,63,Heyward St,,0,408,D1,,Y  Y,1100A,1230A,GY,,2015,,0,SPCL,,,,
8665165897,F77CKW,NJ,PAS,07/27/2018,40,SUBN,JEEP,T,35670,14510,15710,88880088,24,24,24,356262,T103,I,0956A,,NY,F,55,W 95th St,,0,408,C,,YYYYYYY,,,BROWN,,0,,8,46,,,,
8718952616,JNM1770,PA,PAS,11/20/2018,20,SUBN,HONDA,T,26490,52120,56820,20180088,42,42,42,361794,T201,O,0619A,,BX,F,280-300,E 161st St,,0,408,D,,YYYYYYY,,,SILVE,,0,,0,G,,,,
8702623973,DPT3078,NY,PAS,01/18/2019,21,4DSD,HYUND,T,36420,26580,26610,20200425,44,44,44,362641,T201,N,0843A,,BX,F,1020,Grand Concourse,,0,408,D1,,Y  Y,0800A,0930A,GY,,2015,,0,E,,,,
1439172468,F60JUN,NJ,PAS,07/19/2018,21,SDN,TOYOT,S,61730,83330,55530,0,79,79,0,627311,KN02,0000,1156A,,K,,467,MONROE STREET,,0,408,D1,,YBBYBBB,1100A,1230P,RED,0,0,-,0,,,,,
5103759240,FZJ6610,NY,PAS,10/06/2018,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0314P,,ST,,,ARTHUR KILL RD (W/B),@ RICHMOND AVE,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
8690116163,11KK10,MA,PAS,12/24/2018,46,SUBN,LEXUS,T,27750,23920,73720,20180088,52,52,52,367406,T201,Q,1233P,,BX,F,364,E 204th St,,0,408,F1,,YYYYYYY,,,BROWN,,0,,0,48,,,,
1442880820,92916ME,NY,COM,10/10/2018,21,VAN,FORD,S,14130,35080,35130,20200331,61,61,0,907328,KS15,0000,0749A,,K,F,707,AVE K,,0,408,D1,,YYYYYYB,0730A,0800A,WHT,0,2018,-,0,,,,,
8703533750,28648MH,NY,COM,03/18/2019,48,VAN,FRUEH,T,33390,0,0,88880088,6,6,6,363050,T101,M,0938A,,NY,I,E,Washington St,50ft S/of W 10th St,0,408,F1,,YYYYYYY,,,BROWN,,2005,,0,C,,,,
8722856160,58363MD,NY,COM,02/12/2019,19,DELV,NS/OT,T,19690,9140,56690,20190731,115,115,115,365854,T401,F,1239P,,Q,F,39-21,103rd St,,0,408,I3,,YYYYYYY,,,WHITE,,2007,,0,17,,,,
8693874688,JBV9482,NY,PAS,01/08/2019,38,4DSD,NISSA,T,67030,14030,14080,20190304,63,63,63,364934,T302,P,0232P,,K,F,2339,Nostrand Ave,,0,408,I4,,YYYYYY,0900A,0700P,BK,,2008,,0,20,,,,
8674162563,DDB3232,NY,PAS,08/17/2018,21,4DSD,TOYOT,T,27750,10020,58020,20190117,52,52,52,365904,T201,D,0837A,,BX,F,292,E 204th St,,0,408,D1,,Y,0830A,0900A,GY,,2005,,0,05,,,,
4656070002,617388,NY,PAS,04/29/2019,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0302P,,BK,,,SB KINGS HWY @ E 95T,H ST,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8643837866,18647JU,NY,COM,09/19/2018,19,DELV,FRUEH,T,49690,24540,24590,88880088,107,107,107,353158,T402,G,0207P,,Q,F,169-07,Hillside Ave,,0,408,J3,,YYYYYYY,,,BROWN,,2006,,0,15,,,,
8747201873,775YNY,CT,999,05/24/2019,20,4DSD,AUDI,T,18370,24890,10210,20190088,19,19,19,367917,T103,P,0345P,,NY,F,147,E 69th St,,0,408,I4,,YYYYYYY,,,SILVE,,0,,0,22,,,,
8662215520,347454,DE,PAS,12/08/2018,38,4DSD,NISSA,T,18040,23290,23490,20181288,107,107,107,368572,T402,E,0615P,,Q,O,150-13,89th Ave,,0,408,I4,,YYYYYY,0900A,0700P,BLACK,,0,,0,15,,,,
8661178514,HSZ6505,NY,PAS,07/19/2018,21,4DSD,CADIL,T,76130,92670,20230,20191009,90,90,90,341120,T802,B,0242A,,K,O,284,Seigel St,,0,408,D1,,Y  Y,1200A,0300A,BR,,1980,,0,CC2,,,,
8652367917,CZU2288,NY,PAS,08/22/2018,40,SUBN,SUBAR,T,67530,14330,14380,20200826,61,61,61,365314,T302,G,1122A,,K,O,2080,Ocean Ave,,0,408,E2,,YYYYYYY,,,GY,,2015,,6,03,,,,
8735173397,HTZ8855,NY,PAS,06/06/2019,18,4DSD,HYUND,T,64790,18140,51090,20191127,103,103,103,366441,T402,G,0412P,,Q,F,90-27,Sutphin Blvd,,0,408,I3,,YYYYY,0400P,0700P,WH,,2013,,0,14,,,,
